縣市,鄉鎮市區,村里,valid_ticket,agree_ticket,disagree_ticket,invalid_ticket,vote_ticket,votable_population,population,vote_to_votable,agree_to_votable
臺北市,大安區,龍生里,2751,1607,1144,29,2780,5409,0,51.4,29.71
臺北市,大安區,住安里,1869,1105,764,23,1892,4245,0,44.57,26.03
臺北市,大安區,義安里,2070,1218,852,15,2085,4455,0,46.8,27.34
臺北市,大安區,通化里,2482,1225,1257,23,2505,5249,0,47.72,23.34
臺北市,大安區,通安里,2172,1181,991,37,2209,4590,0,48.13,25.73
臺北市,大安區,臨江里,1629,905,724,21,1650,3527,0,46.78,25.66
臺北市,大安區,法治里,1865,1167,698,20,1885,3732,0,50.51,31.27
臺北市,大安區,全安里,1781,1055,726,23,1804,3699,0,48.77,28.52
臺北市,大安區,群賢里,2401,1488,913,23,2424,4899,0,49.48,30.37
臺北市,大安區,群英里,3139,2260,879,23,3162,5848,0,54.07,38.65
臺北市,大安區,虎嘯里,1550,873,677,11,1561,3137,0,49.76,27.83
臺北市,大安區,臥龍里,870,524,346,13,883,1729,0,51.07,30.31
臺北市,大安區,龍淵里,3681,2038,1643,30,3711,7435,0,49.91,27.41
臺北市,大安區,龍門里,1847,1002,845,13,1860,3529,0,52.71,28.39
臺北市,大安區,大學里,3641,2054,1587,33,3674,6961,0,52.78,29.51
臺北市,大安區,芳和里,2333,1342,991,28,2361,4904,0,48.14,27.37
臺北市,大安區,黎元里,2097,1175,922,23,2120,4683,0,45.27,25.09
臺北市,大安區,黎孝里,3201,1814,1387,33,3234,6467,0,50.01,28.05
臺北市,大安區,黎和里,1875,1150,725,22,1897,3938,0,48.17,29.2
臺北市,大安區,建安里,1820,1026,794,12,1832,4048,0,45.26,25.35
臺北市,大安區,建倫里,2265,1240,1025,26,2291,5023,0,45.61,24.69
臺北市,大安區,敦安里,2353,1270,1083,18,2371,5100,0,46.49,24.9
臺北市,大安區,正聲里,1763,1020,743,18,1781,3818,0,46.65,26.72
臺北市,大安區,敦煌里,2338,1252,1086,25,2363,4922,0,48.01,25.44
臺北市,大安區,華聲里,1574,892,682,13,1587,3473,0,45.7,25.68
臺北市,大安區,車層里,2441,1295,1146,18,2459,5221,0,47.1,24.8
臺北市,大安區,光信里,3055,1719,1336,39,3094,6249,0,49.51,27.51
臺北市,大安區,學府里,965,598,367,15,980,2171,0,45.14,27.54
臺北市,大安區,合計,116999,66625,50374,1116,118115,242869,296546,48.63,27.43
臺北市,中山區,正守里,1270,612,658,11,1281,2806,0,45.65,21.81
臺北市,中山區,正義里,1848,942,906,14,1862,4541,0,41.0,20.74
臺北市,中山區,正得里,1371,695,676,16,1387,3136,0,44.23,22.16
臺北市,中山區,民安里,1819,829,990,18,1837,3798,0,48.37,21.83
臺北市,中山區,康樂里,1002,543,459,12,1014,2307,0,43.95,23.54
臺北市,中山區,中山里,2501,1242,1259,17,2518,5902,0,42.66,21.04
臺北市,中山區,聚盛里,1456,767,689,14,1470,3728,0,39.43,20.57
臺北市,中山區,集英里,2713,1198,1515,25,2738,5936,0,46.13,20.18
臺北市,中山區,聚葉里,1487,685,802,11,1498,3471,0,43.16,19.73
臺北市,中山區,恆安里,1777,872,905,17,1794,4310,0,41.62,20.23
臺北市,中山區,晴光里,1943,1012,931,14,1957,4704,0,41.6,21.51
臺北市,中山區,圓山里,1556,716,840,8,1564,3587,0,43.6,19.96
臺北市,中山區,劍潭里,1554,1207,347,19,1573,3095,0,50.82,39.0
臺北市,中山區,大直里,3688,2088,1600,41,3729,7456,0,50.01,28.0
臺北市,中山區,成功里,2478,1251,1227,24,2502,5305,0,47.16,23.58
臺北市,中山區,永安里,3802,1993,1809,44,3846,7732,0,49.74,25.78
臺北市,中山區,大佳里,414,144,270,2,416,904,0,46.02,15.93
臺北市,中山區,新喜里,1950,875,1075,12,1962,4399,0,44.6,19.89
臺北市,中山區,新庄里,1991,902,1089,26,2017,4267,0,47.27,21.14
臺北市,中山區,新福里,2107,847,1260,18,2125,4414,0,48.14,19.19
臺北市,中山區,松江里,2563,1175,1388,24,2587,5384,0,48.05,21.82
臺北市,中山區,新生里,1858,822,1036,17,1875,4061,0,46.17,20.24
臺北市,中山區,中庄里,1946,847,1099,26,1972,4318,0,45.67,19.62
臺北市,中山區,行政里,2328,1141,1187,27,2355,6616,0,35.6,17.25
臺北市,中山區,行仁里,3069,1369,1700,29,3098,6794,0,45.6,20.15
臺北市,中山區,行孝里,1580,688,892,21,1601,3692,0,43.36,18.63
臺北市,中山區,下埤里,3082,1422,1660,25,3107,6421,0,48.39,22.15
臺北市,中山區,江寧里,2844,1437,1407,28,2872,5828,0,49.28,24.66
臺北市,中山區,江山里,3100,1438,1662,26,3126,6371,0,49.07,22.57
臺北市,中山區,中吉里,2262,945,1317,19,2281,4719,0,48.34,20.03
臺北市,中山區,中原里,2187,983,1204,13,2200,4380,0,50.23,22.44
臺北市,中山區,興亞里,2149,1004,1145,21,2170,4589,0,47.29,21.88
臺北市,中山區,中央里,1464,696,768,9,1473,3031,0,48.6,22.96
臺北市,中山區,朱馥里,2071,1053,1018,18,2089,4892,0,42.7,21.52
臺北市,中山區,龍洲里,2232,1540,692,26,2258,4278,0,52.78,36.0
臺北市,中山區,朱園里,1857,862,995,18,1875,3885,0,48.26,22.19
臺北市,中山區,埤頭里,1312,658,654,12,1324,2772,0,47.76,23.74
臺北市,中山區,朱崙里,1208,565,643,12,1220,2553,0,47.79,22.13
臺北市,中山區,力行里,2479,1137,1342,29,2508,5215,0,48.09,21.8
臺北市,中山區,復華里,1930,1084,846,28,1958,4000,0,48.95,27.1
臺北市,中山區,金泰里,2889,1571,1318,30,2919,6417,0,45.49,24.48
臺北市,中山區,北安里,1079,649,430,13,1092,2179,0,50.11,29.78
臺北市,中山區,合計,86216,42506,43710,834,87050,188193,219840,46.26,22.59
臺北市,中正區,水源里,1192,603,589,14,1206,2569,0,46.94,23.47
臺北市,中正區,富水里,893,595,298,7,900,2107,0,42.71,28.24
臺北市,中正區,文盛里,1116,597,519,4,1120,2181,0,51.35,27.37
臺北市,中正區,林興里,1884,1123,761,18,1902,4011,0,47.42,28.0
臺北市,中正區,河堤里,1944,1135,809,13,1957,3802,0,51.47,29.85
臺北市,中正區,頂東里,2686,1461,1225,22,2708,5155,0,52.53,28.34
臺北市,中正區,網溪里,2486,1363,1123,26,2512,4893,0,51.34,27.86
臺北市,中正區,板溪里,1302,732,570,11,1313,2775,0,47.32,26.38
臺北市,中正區,螢圃里,2361,1340,1021,26,2387,4773,0,50.01,28.07
臺北市,中正區,螢雪里,1761,1006,755,18,1779,3653,0,48.7,27.54
臺北市,中正區,永功里,2462,1276,1186,33,2495,5214,0,47.85,24.47
臺北市,中正區,永昌里,2183,1192,991,20,2203,4177,0,52.74,28.54
臺北市,中正區,龍興里,1331,695,636,11,1342,2906,0,46.18,23.92
臺北市,中正區,忠勤里,2327,1351,976,35,2362,5486,0,43.06,24.63
臺北市,中正區,廈安里,1583,820,763,18,1601,3475,0,46.07,23.6
臺北市,中正區,愛國里,1231,638,593,9,1240,2583,0,48.01,24.7
臺北市,中正區,南門里,1119,676,443,12,1131,2153,0,52.53,31.4
臺北市,中正區,龍光里,1355,780,575,12,1367,2662,0,51.35,29.3
臺北市,中正區,南福里,4410,2454,1956,35,4445,8918,0,49.84,27.52
臺北市,中正區,龍福里,2022,1105,917,24,2046,4216,0,48.53,26.21
臺北市,中正區,新營里,3276,1977,1299,25,3301,6851,0,48.18,28.86
臺北市,中正區,建國里,564,330,234,3,567,1240,0,45.73,26.61
臺北市,中正區,光復里,1403,728,675,11,1414,3153,0,44.85,23.09
臺北市,中正區,黎明里,1070,569,501,11,1081,2719,0,39.76,20.93
臺北市,中正區,梅花里,1283,636,647,15,1298,2626,0,49.43,24.22
臺北市,中正區,幸福里,1902,1055,847,25,1927,4871,0,39.56,21.66
臺北市,中正區,幸市里,1924,985,939,18,1942,3689,0,52.64,26.7
臺北市,中正區,東門里,1502,878,624,18,1520,3113,0,48.83,28.2
臺北市,中正區,文北里,2290,1234,1056,25,2315,4517,0,51.25,27.32
臺北市,中正區,文祥里,3069,1678,1391,33,3102,6282,0,49.38,26.71
臺北市,中正區,三愛里,3382,1794,1588,38,3420,6997,0,48.88,25.64
臺北市,中正區,合計,59313,32806,26507,590,59903,123767,153172,48.4,26.51
臺北市,大同區,玉泉里,1141,470,671,8,1149,2534,0,45.34,18.55
臺北市,大同區,建明里,1218,505,713,12,1230,2790,0,44.09,18.1
臺北市,大同區,建功里,1735,739,996,14,1749,3999,0,43.74,18.48
臺北市,大同區,建泰里,1424,568,856,25,1449,3039,0,47.68,18.69
臺北市,大同區,永樂里,2040,791,1249,12,2052,4399,0,46.65,17.98
臺北市,大同區,朝陽里,1795,771,1024,18,1813,3812,0,47.56,20.23
臺北市,大同區,星明里,2178,978,1200,18,2196,4940,0,44.45,19.8
臺北市,大同區,光能里,1949,823,1126,12,1961,4161,0,47.13,19.78
臺北市,大同區,大有里,1812,708,1104,17,1829,3943,0,46.39,17.96
臺北市,大同區,延平里,1586,684,902,16,1602,3592,0,44.6,19.04
臺北市,大同區,雙連里,3418,1426,1992,30,3448,7671,0,44.95,18.59
臺北市,大同區,南芳里,1534,622,912,18,1552,3376,0,45.97,18.42
臺北市,大同區,民權里,2486,1120,1366,16,2502,5223,0,47.9,21.44
臺北市,大同區,景星里,982,382,600,9,991,2231,0,44.42,17.12
臺北市,大同區,隆和里,1408,546,862,14,1422,2898,0,49.07,18.84
臺北市,大同區,蓬萊里,1949,833,1116,19,1968,4213,0,46.71,19.77
臺北市,大同區,國順里,999,356,643,9,1008,2305,0,43.73,15.44
臺北市,大同區,國慶里,1910,826,1084,7,1917,3894,0,49.23,21.21
臺北市,大同區,揚雅里,1434,552,882,5,1439,4063,0,35.42,13.59
臺北市,大同區,斯文里,1800,713,1087,23,1823,4057,0,44.93,17.57
臺北市,大同區,鄰江里,2597,1036,1561,15,2612,5537,0,47.17,18.71
臺北市,大同區,至聖里,3179,1335,1844,26,3205,6748,0,47.5,19.78
臺北市,大同區,老師里,2160,844,1316,11,2171,4953,0,43.83,17.04
臺北市,大同區,重慶里,2675,1262,1413,22,2697,5666,0,47.6,22.27
臺北市,大同區,保安里,1861,759,1102,14,1875,3771,0,49.72,20.13
臺北市,大同區,合計,47270,19649,27621,390,47660,103815,122719,45.91,18.93
臺北市,萬華區,福星里,1953,1052,901,25,1978,4638,0,42.65,22.68
臺北市,萬華區,萬壽里,1120,605,515,15,1135,2831,0,40.09,21.37
臺北市,萬華區,西門里,1340,733,607,13,1353,3187,0,42.45,23.0
臺北市,萬華區,新起里,2695,1332,1363,41,2736,5920,0,46.22,22.5
臺北市,萬華區,菜園里,2516,1145,1371,17,2533,5356,0,47.29,21.38
臺北市,萬華區,青山里,2253,1044,1209,19,2272,5124,0,44.34,20.37
臺北市,萬華區,富民里,1959,828,1131,31,1990,4299,0,46.29,19.26
臺北市,萬華區,福音里,1560,690,870,15,1575,3366,0,46.79,20.5
臺北市,萬華區,仁德里,2023,966,1057,15,2038,4094,0,49.78,23.6
臺北市,萬華區,富福里,1912,821,1091,22,1934,5354,0,36.12,15.33
臺北市,萬華區,頂碩里,2813,1239,1574,29,2842,6064,0,46.87,20.43
臺北市,萬華區,雙園里,1770,798,972,22,1792,3864,0,46.38,20.65
臺北市,萬華區,新忠里,1525,1147,378,13,1538,2993,0,51.39,38.32
臺北市,萬華區,新和里,3759,2711,1048,56,3815,7108,0,53.67,38.14
臺北市,萬華區,糖廍里,2194,974,1220,26,2220,4679,0,47.45,20.82
臺北市,萬華區,和平里,2481,956,1525,27,2508,5752,0,43.6,16.62
臺北市,萬華區,綠堤里,1510,765,745,18,1528,3698,0,41.32,20.69
臺北市,萬華區,華江里,3190,1528,1662,28,3218,7226,0,44.53,21.15
臺北市,萬華區,柳鄉里,1901,783,1118,17,1918,4403,0,43.56,17.78
臺北市,萬華區,日善里,1448,641,807,15,1463,3103,0,47.15,20.66
臺北市,萬華區,新安里,2215,1341,874,23,2238,5228,0,42.81,25.65
臺北市,萬華區,忠德里,1752,780,972,11,1763,3813,0,46.24,20.46
臺北市,萬華區,孝德里,1313,525,788,13,1326,2802,0,47.32,18.74
臺北市,萬華區,和德里,2294,988,1306,24,2318,5570,0,41.62,17.74
臺北市,萬華區,錦德里,2098,972,1126,20,2118,4714,0,44.93,20.62
臺北市,萬華區,全德里,1679,802,877,28,1707,3631,0,47.01,22.09
臺北市,萬華區,保德里,1335,646,689,12,1347,2752,0,48.95,23.47
臺北市,萬華區,銘德里,1769,797,972,17,1786,3985,0,44.82,20.0
臺北市,萬華區,榮德里,1485,656,829,18,1503,3075,0,48.88,21.33
臺北市,萬華區,壽德里,1944,925,1019,20,1964,4233,0,46.4,21.85
臺北市,萬華區,興德里,1740,786,954,18,1758,3911,0,44.95,20.1
臺北市,萬華區,華中里,2443,1095,1348,29,2472,5226,0,47.3,20.95
臺北市,萬華區,日祥里,2559,1624,935,25,2584,5167,0,50.01,31.43
臺北市,萬華區,忠貞里,1950,1320,630,30,1980,4179,0,47.38,31.59
臺北市,萬華區,凌霄里,1456,936,520,25,1481,3097,0,47.82,30.22
臺北市,萬華區,騰雲里,1339,837,502,13,1352,2636,0,51.29,31.75
臺北市,萬華區,合計,71293,35788,35505,790,72083,157078,179485,45.89,22.78
臺北市,文山區,景行里,2885,1559,1326,29,2914,6344,0,45.93,24.57
臺北市,文山區,景東里,2816,1807,1009,24,2840,5987,0,47.44,30.18
臺北市,文山區,景美里,2054,1148,906,15,2069,4219,0,49.04,27.21
臺北市,文山區,景慶里,2635,1536,1099,22,2657,5431,0,48.92,28.28
臺北市,文山區,景仁里,2348,1415,933,21,2369,4675,0,50.67,30.27
臺北市,文山區,景華里,2364,1445,919,21,2385,4768,0,50.02,30.31
臺北市,文山區,萬有里,2328,1407,921,17,2345,4621,0,50.75,30.45
臺北市,文山區,萬祥里,1860,1045,815,24,1884,3814,0,49.4,27.4
臺北市,文山區,萬隆里,3016,1857,1159,23,3039,6067,0,50.09,30.61
臺北市,文山區,萬年里,2249,1287,962,26,2275,4515,0,50.39,28.5
臺北市,文山區,萬和里,1445,1011,434,13,1458,2826,0,51.59,35.77
臺北市,文山區,萬盛里,1947,1170,777,11,1958,3978,0,49.22,29.41
臺北市,文山區,興豐里,2122,1293,829,33,2155,4213,0,51.15,30.69
臺北市,文山區,興光里,1455,900,555,19,1474,3144,0,46.88,28.63
臺北市,文山區,興家里,3108,1969,1139,23,3131,6323,0,49.52,31.14
臺北市,文山區,興得里,2397,1493,904,33,2430,5161,0,47.08,28.93
臺北市,文山區,興業里,2263,1513,750,20,2283,4630,0,49.31,32.68
臺北市,文山區,興安里,2897,1851,1046,21,2918,5698,0,51.21,32.49
臺北市,文山區,興福里,2291,1329,962,23,2314,4637,0,49.9,28.66
臺北市,文山區,興旺里,3250,2133,1117,28,3278,7009,0,46.77,30.43
臺北市,文山區,興泰里,1726,1051,675,24,1750,3527,0,49.62,29.8
臺北市,文山區,興昌里,2707,1702,1005,27,2734,5643,0,48.45,30.16
臺北市,文山區,試院里,2903,1929,974,35,2938,5797,0,50.68,33.28
臺北市,文山區,華興里,3784,2397,1387,46,3830,7631,0,50.19,31.41
臺北市,文山區,明義里,1535,937,598,17,1552,3738,0,41.52,25.07
臺北市,文山區,明興里,2795,1762,1033,19,2814,5826,0,48.3,30.24
臺北市,文山區,木柵里,3834,2552,1282,45,3879,7776,0,49.88,32.82
臺北市,文山區,木新里,3450,1970,1480,39,3489,8867,0,39.35,22.22
臺北市,文山區,順興里,2980,1770,1210,24,3004,6234,0,48.19,28.39
臺北市,文山區,樟林里,3282,2111,1171,27,3309,7099,0,46.61,29.74
臺北市,文山區,樟新里,2293,1455,838,20,2313,4662,0,49.61,31.21
臺北市,文山區,樟腳里,2240,1320,920,26,2266,4648,0,48.75,28.4
臺北市,文山區,萬芳里,3197,2008,1189,27,3224,6704,0,48.09,29.95
臺北市,文山區,博嘉里,2352,1396,956,22,2374,5050,0,47.01,27.64
臺北市,文山區,萬興里,3500,2013,1487,33,3533,7045,0,50.15,28.57
臺北市,文山區,指南里,1532,831,701,12,1544,3435,0,44.95,24.19
臺北市,文山區,老泉里,345,137,208,4,349,778,0,44.86,17.61
臺北市,文山區,忠順里,1889,1261,628,25,1914,3647,0,52.48,34.58
臺北市,文山區,萬美里,2811,1759,1052,33,2844,6271,0,45.35,28.05
臺北市,文山區,政大里,3013,1826,1187,36,3049,6269,0,48.64,29.13
臺北市,文山區,樟文里,2444,1435,1009,30,2474,5223,0,47.37,27.47
臺北市,文山區,興邦里,2143,1474,669,19,2162,4301,0,50.27,34.27
臺北市,文山區,樟樹里,1910,1112,798,12,1922,3996,0,48.1,27.83
臺北市,文山區,合計,106395,65376,41019,1048,107443,222227,264975,48.35,29.42
臺北市,南港區,南港里,2164,1119,1045,15,2179,5637,0,38.66,19.85
臺北市,南港區,中南里,1240,516,724,5,1245,3127,0,39.81,16.5
臺北市,南港區,新富里,1476,710,766,12,1488,3300,0,45.09,21.52
臺北市,南港區,三重里,2696,1450,1246,24,2720,6452,0,42.16,22.47
臺北市,南港區,東新里,2596,1345,1251,13,2609,6152,0,42.41,21.86
臺北市,南港區,新光里,1458,825,633,6,1464,3170,0,46.18,26.03
臺北市,南港區,東明里,2310,1302,1008,23,2333,4785,0,48.76,27.21
臺北市,南港區,西新里,1784,789,995,19,1803,4037,0,44.66,19.54
臺北市,南港區,玉成里,1844,895,949,21,1865,4075,0,45.77,21.96
臺北市,南港區,合成里,2695,1383,1312,27,2722,5716,0,47.62,24.2
臺北市,南港區,成福里,3039,1779,1260,27,3066,6413,0,47.81,27.74
臺北市,南港區,萬福里,1893,1085,808,13,1906,3623,0,52.61,29.95
臺北市,南港區,鴻福里,1857,996,861,13,1870,3885,0,48.13,25.64
臺北市,南港區,百福里,1996,1048,948,22,2018,4544,0,44.41,23.06
臺北市,南港區,聯成里,1996,1103,893,28,2024,4274,0,47.36,25.81
臺北市,南港區,舊莊里,3012,1545,1467,30,3042,7580,0,40.13,20.38
臺北市,南港區,中研里,3572,1858,1714,40,3612,7890,0,45.78,23.55
臺北市,南港區,九如里,2384,1414,970,26,2410,5386,0,44.75,26.25
臺北市,南港區,仁福里,2360,1489,871,18,2378,4777,0,49.78,31.17
臺北市,南港區,重陽里,2100,1186,914,17,2117,4541,0,46.62,26.12
臺北市,南港區,合計,44472,23837,20635,399,44871,99364,117188,45.16,23.99
臺北市,內湖區,西湖里,2882,1432,1450,32,2914,6163,0,47.28,23.24
臺北市,內湖區,西康里,3957,2263,1694,56,4013,8190,0,49.0,27.63
臺北市,內湖區,西安里,2749,1485,1264,31,2780,5644,0,49.26,26.31
臺北市,內湖區,港墘里,2464,1305,1159,16,2480,5115,0,48.48,25.51
臺北市,內湖區,港都里,2125,1099,1026,17,2142,4642,0,46.14,23.68
臺北市,內湖區,港富里,3764,2011,1753,28,3792,7960,0,47.64,25.26
臺北市,內湖區,港華里,3551,1891,1660,32,3583,7644,0,46.87,24.74
臺北市,內湖區,內湖里,2594,1473,1121,26,2620,5561,0,47.11,26.49
臺北市,內湖區,湖濱里,3659,2160,1499,31,3690,7099,0,51.98,30.43
臺北市,內湖區,紫星里,3328,1698,1630,30,3358,6865,0,48.91,24.73
臺北市,內湖區,大湖里,2213,1223,990,14,2227,4641,0,47.99,26.35
臺北市,內湖區,金龍里,2119,1193,926,25,2144,4647,0,46.14,25.67
臺北市,內湖區,金瑞里,2848,1489,1359,23,2871,5790,0,49.59,25.72
臺北市,內湖區,碧山里,2903,1631,1272,25,2928,6061,0,48.31,26.91
