縣市,鄉鎮市區,村里,valid_ticket,agree_ticket,disagree_ticket,invalid_ticket,vote_ticket,votable_population,population,vote_to_votable,agree_to_votable
新北市,新店區,寶興里,2525,1550,975,31,2556,4879,0,52.39,31.77
新北市,新店區,寶安里,2457,1548,909,26,2483,4940,0,50.26,31.34
新北市,新店區,信義里,2989,1731,1258,27,3016,6086,0,49.56,28.44
新北市,新店區,忠孝里,1075,715,360,9,1084,2525,0,42.93,28.32
新北市,新店區,大鵬里,1405,1130,275,20,1425,2477,0,57.53,45.62
新北市,新店區,太平里,1279,801,478,9,1288,2805,0,45.92,28.56
新北市,新店區,頂城里,576,330,246,7,583,1541,0,37.83,21.41
新北市,新店區,下城里,1276,640,636,12,1288,2878,0,44.75,22.24
新北市,新店區,柴埕里,3368,1986,1382,27,3395,8098,0,41.92,24.52
新北市,新店區,永安里,1992,1086,906,12,2004,4606,0,43.51,23.58
新北市,新店區,公崙里,4956,2956,2000,41,4997,11616,0,43.02,25.45
新北市,新店區,德安里,2210,1196,1014,28,2238,5492,0,40.75,21.78
新北市,新店區,雙城里,2121,1160,961,15,2136,5146,0,41.51,22.54
新北市,新店區,日興里,1984,1005,979,17,2001,5288,0,37.84,19.01
新北市,新店區,玫瑰里,2368,1497,871,16,2384,5383,0,44.29,27.81
新北市,新店區,塗潭里,378,91,287,4,382,928,0,41.16,9.81
新北市,新店區,美潭里,2081,1250,831,18,2099,4705,0,44.61,26.57
新北市,新店區,員潭里,1962,1159,803,24,1986,4714,0,42.13,24.59
新北市,新店區,雙坑里,250,96,154,5,255,726,0,35.12,13.22
新北市,新店區,粗坑里,1386,661,725,11,1397,2813,0,49.66,23.5
新北市,新店區,屈尺里,946,446,500,5,951,2253,0,42.21,19.8
新北市,新店區,龜山里,636,279,357,4,640,1598,0,40.05,17.46
新北市,新店區,廣興里,495,185,310,7,502,1264,0,39.72,14.64
新北市,新店區,直潭里,510,193,317,6,516,1196,0,43.14,16.14
新北市,新店區,青潭里,2060,1168,892,19,2079,4825,0,43.09,24.21
新北市,新店區,新店里,757,369,388,4,761,1629,0,46.72,22.65
新北市,新店區,張南里,1076,650,426,7,1083,2137,0,50.68,30.42
新北市,新店區,國校里,1027,564,463,10,1037,2320,0,44.7,24.31
新北市,新店區,文中里,731,475,256,10,741,1575,0,47.05,30.16
新北市,新店區,廣明里,409,178,231,8,417,782,0,53.32,22.76
新北市,新店區,文明里,1130,595,535,7,1137,2230,0,50.99,26.68
新北市,新店區,中興里,2404,1549,855,21,2425,6858,0,35.36,22.59
新北市,新店區,新生里,2615,1629,986,34,2649,5204,0,50.9,31.3
新北市,新店區,新德里,1082,615,467,12,1094,2418,0,45.24,25.43
新北市,新店區,張北里,3673,2351,1322,40,3713,8055,0,46.1,29.19
新北市,新店區,五峯里,3338,2057,1281,24,3362,6910,0,48.65,29.77
新北市,新店區,新安里,1742,1141,601,20,1762,3647,0,48.31,31.29
新北市,新店區,忠誠里,1150,705,445,9,1159,2185,0,53.04,32.27
新北市,新店區,中正里,2617,1672,945,28,2645,5458,0,48.46,30.63
新北市,新店區,中華里,1877,1282,595,15,1892,3832,0,49.37,33.46
新北市,新店區,仁愛里,927,598,329,10,937,1791,0,52.32,33.39
新北市,新店區,百忍里,1642,1069,573,21,1663,3376,0,49.26,31.66
新北市,新店區,百和里,1409,876,533,11,1420,2847,0,49.88,30.77
新北市,新店區,福德里,1567,973,594,21,1588,3469,0,45.78,28.05
新北市,新店區,百福里,1681,1042,639,12,1693,3294,0,51.4,31.63
新北市,新店區,福民里,1833,1319,514,15,1848,3726,0,49.6,35.4
新北市,新店區,中山里,2324,1565,759,22,2346,4191,0,55.98,37.34
新北市,新店區,和平里,552,355,197,11,563,1240,0,45.4,28.63
新北市,新店區,中央里,2872,1898,974,15,2887,5278,0,54.7,35.96
新北市,新店區,明城里,1469,972,497,5,1474,3130,0,47.09,31.05
新北市,新店區,安和里,3082,1756,1326,42,3124,7029,0,44.44,24.98
新北市,新店區,吉祥里,2032,1375,657,20,2052,4302,0,47.7,31.96
新北市,新店區,寶福里,3214,1978,1236,34,3248,6458,0,50.29,30.63
新北市,新店區,小城里,1656,1080,576,17,1673,3305,0,50.62,32.68
新北市,新店區,香坡里,4470,2979,1491,36,4506,10096,0,44.63,29.51
新北市,新店區,建國里,1385,930,455,15,1400,2786,0,50.25,33.38
新北市,新店區,復興里,1191,704,487,10,1201,2930,0,40.99,24.03
新北市,新店區,美城里,1132,678,454,16,1148,2466,0,46.55,27.49
新北市,新店區,安昌里,2245,1360,885,35,2280,4853,0,46.98,28.02
新北市,新店區,長春里,1220,757,463,15,1235,2304,0,53.6,32.86
新北市,新店區,新和里,1655,1075,580,17,1672,3718,0,44.97,28.91
新北市,新店區,永平里,2184,1265,919,27,2211,4949,0,44.68,25.56
新北市,新店區,達觀里,1670,1174,496,9,1679,3614,0,46.46,32.48
新北市,新店區,華城里,1301,773,528,18,1319,2551,0,51.71,30.3
新北市,新店區,合計,122627,74826,47801,1193,123820,265823,301768,46.58,28.15
新北市,樹林區,三多里,1392,538,854,8,1400,3594,0,38.95,14.97
新北市,樹林區,三福里,1335,605,730,18,1353,3437,0,39.37,17.6
新北市,樹林區,三興里,1568,665,903,12,1580,4203,0,37.59,15.82
新北市,樹林區,圳安里,1331,481,850,13,1344,3354,0,40.07,14.34
新北市,樹林區,保安里,2346,1021,1325,28,2374,5473,0,43.38,18.66
新北市,樹林區,潭底里,1554,627,927,10,1564,4463,0,35.04,14.05
新北市,樹林區,獇寮里,1549,547,1002,12,1561,4406,0,35.43,12.41
新北市,樹林區,樹德里,1488,693,795,13,1501,3190,0,47.05,21.72
新北市,樹林區,樹西里,2097,924,1173,17,2114,4496,0,47.02,20.55
新北市,樹林區,樹南里,1623,709,914,13,1636,3699,0,44.23,19.17
新北市,樹林區,樹人里,1221,629,592,8,1229,2937,0,41.85,21.42
新北市,樹林區,坡內里,585,222,363,6,591,1506,0,39.24,14.74
新北市,樹林區,樹東里,445,219,226,1,446,1073,0,41.57,20.41
新北市,樹林區,大同里,1314,636,678,9,1323,3130,0,42.27,20.32
新北市,樹林區,和平里,1338,557,781,16,1354,3345,0,40.48,16.65
新北市,樹林區,彭厝里,1555,589,966,12,1567,4373,0,35.83,13.47
新北市,樹林區,彭福里,1813,766,1047,20,1833,4657,0,39.36,16.45
新北市,樹林區,東山里,1096,449,647,16,1112,2876,0,38.66,15.61
新北市,樹林區,東陽里,1984,864,1120,16,2000,5229,0,38.25,16.52
新北市,樹林區,東昇里,1759,751,1008,33,1792,4435,0,40.41,16.93
新北市,樹林區,樂山里,627,262,365,7,634,1769,0,35.84,14.81
新北市,樹林區,東園里,603,179,424,2,605,1494,0,40.5,11.98
新北市,樹林區,西園里,636,202,434,11,647,1602,0,40.39,12.61
新北市,樹林區,南園里,5258,2808,2450,36,5294,12321,0,42.97,22.79
新北市,樹林區,北園里,788,250,538,8,796,1967,0,40.47,12.71
新北市,樹林區,柑園里,3484,1804,1680,36,3520,8030,0,43.84,22.47
新北市,樹林區,樹北里,427,187,240,3,430,853,0,50.41,21.92
新北市,樹林區,圳福里,1533,675,858,10,1543,3833,0,40.26,17.61
新北市,樹林區,樹興里,1331,616,715,9,1340,3184,0,42.09,19.35
新北市,樹林區,樹福里,1502,756,746,20,1522,3145,0,48.39,24.04
新北市,樹林區,光興里,1357,539,818,12,1369,3600,0,38.03,14.97
新北市,樹林區,金寮里,1460,568,892,26,1486,3906,0,38.04,14.54
新北市,樹林區,彭興里,1825,714,1111,10,1835,5086,0,36.08,14.04
新北市,樹林區,文林里,1840,833,1007,21,1861,4401,0,42.29,18.93
新北市,樹林區,山佳里,1875,773,1102,16,1891,5096,0,37.11,15.17
新北市,樹林區,中山里,1833,745,1088,24,1857,4640,0,40.02,16.06
新北市,樹林區,育英里,1245,559,686,13,1258,2790,0,45.09,20.04
新北市,樹林區,中華里,1107,528,579,9,1116,3019,0,36.97,17.49
新北市,樹林區,太順里,861,357,504,3,864,2412,0,35.82,14.8
新北市,樹林區,圳民里,1030,475,555,14,1044,2578,0,40.5,18.43
新北市,樹林區,圳生里,610,189,421,4,614,1430,0,42.94,13.22
新北市,樹林區,三龍里,820,323,497,5,825,1875,0,44.0,17.23
新北市,樹林區,合計,61445,26834,34611,580,62025,152907,182668,40.56,17.55
新北市,鶯歌區,東鶯里,439,190,249,7,446,946,0,47.15,20.08
新北市,鶯歌區,西鶯里,863,401,462,5,868,1968,0,44.11,20.38
新北市,鶯歌區,南鶯里,2135,922,1213,14,2149,4997,0,43.01,18.45
新北市,鶯歌區,北鶯里,1483,724,759,12,1495,3748,0,39.89,19.32
新北市,鶯歌區,中鶯里,464,198,266,4,468,940,0,49.79,21.06
新北市,鶯歌區,建德里,240,100,140,1,241,518,0,46.53,19.31
新北市,鶯歌區,同慶里,636,259,377,2,638,1386,0,46.03,18.69
新北市,鶯歌區,永昌里,2842,1276,1566,28,2870,7317,0,39.22,17.44
新北市,鶯歌區,南靖里,1318,507,811,11,1329,3154,0,42.14,16.07
新北市,鶯歌區,尖山里,2946,1276,1670,24,2970,7755,0,38.3,16.45
新北市,鶯歌區,二橋里,2657,1105,1552,21,2678,7334,0,36.51,15.07
新北市,鶯歌區,二甲里,376,156,220,5,381,836,0,45.57,18.66
新北市,鶯歌區,東湖里,149,60,89,1,150,250,0,60.0,24.0
新北市,鶯歌區,大湖里,1873,901,972,17,1890,4527,0,41.75,19.9
新北市,鶯歌區,鳳鳴里,1757,773,984,14,1771,4996,0,35.45,15.47
新北市,鶯歌區,鳳福里,1473,653,820,14,1487,3896,0,38.17,16.76
新北市,鶯歌區,永吉里,1710,810,900,18,1728,4275,0,40.42,18.95
新北市,鶯歌區,中湖里,1827,855,972,14,1841,5088,0,36.18,16.8
新北市,鶯歌區,鳳祥里,1450,633,817,10,1460,3878,0,37.65,16.32
新北市,鶯歌區,建國里,2304,964,1340,19,2323,6172,0,37.64,15.62
新北市,鶯歌區,合計,28942,12763,16179,241,29183,73981,88131,39.45,17.25
新北市,三峽區,三峽里,161,73,88,3,164,285,0,57.54,25.61
新北市,三峽區,秀川里,227,95,132,3,230,575,0,40.0,16.52
新北市,三峽區,八張里,1353,629,724,12,1365,3542,0,38.54,17.76
新北市,三峽區,中埔里,1061,558,503,13,1074,3013,0,35.65,18.52
新北市,三峽區,弘道里,366,125,241,2,368,1027,0,35.83,12.17
新北市,三峽區,永舘里,2548,1158,1390,27,2575,6463,0,39.84,17.92
新北市,三峽區,礁溪里,1920,902,1018,14,1934,5237,0,36.93,17.22
新北市,三峽區,鳶山里,3067,1388,1679,34,3101,8816,0,35.17,15.74
新北市,三峽區,龍埔里,3091,1509,1582,37,3128,8410,0,37.19,17.94
新北市,三峽區,大埔里,1346,696,650,11,1357,3676,0,36.92,18.93
新北市,三峽區,嘉添里,840,441,399,12,852,2111,0,40.36,20.89
新北市,三峽區,添福里,379,143,236,7,386,1045,0,36.94,13.68
新北市,三峽區,金圳里,176,64,112,4,180,486,0,37.04,13.17
新北市,三峽區,五寮里,231,104,127,5,236,794,0,29.72,13.1
新北市,三峽區,插角里,279,88,191,3,282,632,0,44.62,13.92
新北市,三峽區,有木里,216,63,153,2,218,683,0,31.92,9.22
新北市,三峽區,溪北里,871,350,521,8,879,2123,0,41.4,16.49
新北市,三峽區,溪南里,587,232,355,7,594,1375,0,43.2,16.87
新北市,三峽區,溪東里,986,454,532,10,996,2733,0,36.44,16.61
新北市,三峽區,成福里,395,149,246,5,400,860,0,46.51,17.33
新北市,三峽區,安坑里,445,151,294,12,457,1294,0,35.32,11.67
新北市,三峽區,竹崙里,640,235,405,4,644,1870,0,34.44,12.57
新北市,三峽區,介壽里,2006,895,1111,12,2018,6055,0,33.33,14.78
新北市,三峽區,安溪里,2319,1149,1170,25,2344,6654,0,35.23,17.27
新北市,三峽區,中正里,1581,710,871,18,1599,4616,0,34.64,15.38
新北市,三峽區,二鬮里,1201,650,551,13,1214,3228,0,37.61,20.14
新北市,三峽區,龍學里,5476,3050,2426,40,5516,12581,0,43.84,24.24
新北市,三峽區,龍恩里,2404,1325,1079,14,2418,5980,0,40.43,22.16
新北市,三峽區,合計,36172,17386,18786,357,36529,96164,116549,37.99,18.08
新北市,淡水區,中和里,194,68,126,3,197,557,0,35.37,12.21
新北市,淡水區,屯山里,323,117,206,4,327,994,0,32.9,11.77
新北市,淡水區,賢孝里,475,231,244,9,484,1447,0,33.45,15.96
新北市,淡水區,興仁里,566,245,321,8,574,1510,0,38.01,16.23
新北市,淡水區,蕃薯里,341,169,172,1,342,973,0,35.15,17.37
新北市,淡水區,義山里,804,376,428,9,813,2422,0,33.57,15.52
新北市,淡水區,忠山里,323,149,174,7,330,803,0,41.1,18.56
新北市,淡水區,崁頂里,6099,3407,2692,46,6145,17538,0,35.04,19.43
新北市,淡水區,埤島里,579,261,318,4,583,1616,0,36.08,16.15
新北市,淡水區,新興里,2520,1348,1172,27,2547,6573,0,38.75,20.51
新北市,淡水區,水碓里,1979,916,1063,27,2006,5098,0,39.35,17.97
新北市,淡水區,北投里,3657,1936,1721,30,3687,9067,0,40.66,21.35
新北市,淡水區,水源里,743,259,484,8,751,1974,0,38.04,13.12
新北市,淡水區,忠寮里,401,145,256,5,406,1054,0,38.52,13.76
新北市,淡水區,樹興里,548,255,293,6,554,1361,0,40.71,18.74
新北市,淡水區,坪頂里,543,262,281,5,548,1263,0,43.39,20.74
新北市,淡水區,福德里,3086,1680,1406,23,3109,6369,0,48.81,26.38
新北市,淡水區,竹圍里,2567,1346,1221,22,2589,5639,0,45.91,23.87
新北市,淡水區,民生里,2761,1355,1406,13,2774,6465,0,42.91,20.96
新北市,淡水區,八勢里,2561,1351,1210,32,2593,6014,0,43.12,22.46
新北市,淡水區,竿蓁里,4064,2211,1853,38,4102,10029,0,40.9,22.05
新北市,淡水區,鄧公里,2290,1177,1113,23,2313,5542,0,41.74,21.24
新北市,淡水區,中興里,1395,660,735,18,1413,3650,0,38.71,18.08
新北市,淡水區,長庚里,608,269,339,9,617,1326,0,46.53,20.29
新北市,淡水區,清文里,422,169,253,3,425,1068,0,39.79,15.82
新北市,淡水區,草東里,305,123,182,5,310,682,0,45.45,18.04
新北市,淡水區,協元里,519,225,294,3,522,1339,0,38.98,16.8
新北市,淡水區,永吉里,397,173,224,3,400,804,0,49.75,21.52
新北市,淡水區,民安里,315,130,185,8,323,624,0,51.76,20.83
新北市,淡水區,新生里,184,81,103,2,186,396,0,46.97,20.45
新北市,淡水區,文化里,666,353,313,6,672,1587,0,42.34,22.24
新北市,淡水區,油車里,2042,1094,948,20,2062,4932,0,41.81,22.18
新北市,淡水區,沙崙里,1590,842,748,9,1599,4158,0,38.46,20.25
新北市,淡水區,新義里,1350,566,784,13,1363,3658,0,37.26,15.47
新北市,淡水區,新春里,2937,1449,1488,23,2960,7974,0,37.12,18.17
新北市,淡水區,新民里,1759,882,877,14,1773,4269,0,41.53,20.66
新北市,淡水區,正德里,1644,892,752,13,1657,4169,0,39.75,21.4
新北市,淡水區,北新里,962,491,471,4,966,2486,0,38.86,19.75
新北市,淡水區,民權里,1926,906,1020,15,1941,4221,0,45.98,21.46
新北市,淡水區,幸福里,1410,655,755,18,1428,3477,0,41.07,18.84
新北市,淡水區,學府里,1574,832,742,10,1584,4251,0,37.26,19.57
新北市,淡水區,大庄里,3809,2121,1688,40,3849,9198,0,41.85,23.06
新北市,淡水區,合計,63238,32177,31061,586,63824,158577,184450,40.25,20.29
新北市,汐止區,義民里,528,264,264,4,532,1238,0,42.97,21.32
新北市,汐止區,禮門里,449,194,255,3,452,980,0,46.12,19.8
新北市,汐止區,智慧里,1869,1049,820,11,1880,4239,0,44.35,24.75
新北市,汐止區,信望里,145,68,77,2,147,320,0,45.94,21.25
新北市,汐止區,橋東里,1243,610,633,11,1254,2889,0,43.41,21.11
新北市,汐止區,秀峰里,1407,668,739,19,1426,4888,0,29.17,13.67
新北市,汐止區,新昌里,1951,943,1008,22,1973,4758,0,41.47,19.82
新北市,汐止區,復興里,3158,1699,1459,33,3191,6286,0,50.76,27.03
新北市,汐止區,茄苳里,1379,661,718,12,1391,3956,0,35.16,16.71
新北市,汐止區,長安里,631,291,340,8,639,1489,0,42.91,19.54
新北市,汐止區,保安里,544,256,288,7,551,1494,0,36.88,17.14
新北市,汐止區,保長里,1665,789,876,23,1688,4194,0,40.25,18.81
新北市,汐止區,鄉長里,933,427,506,9,942,2101,0,44.84,20.32
新北市,汐止區,江北里,2112,1035,1077,18,2130,5478,0,38.88,18.89
新北市,汐止區,拱北里,1597,828,769,11,1608,4648,0,34.6,17.81
新北市,汐止區,烘內里,626,312,314,7,633,1479,0,42.8,21.1
新北市,汐止區,八連里,339,139,200,3,342,921,0,37.13,15.09
新北市,汐止區,樟樹里,764,350,414,10,774,1990,0,38.89,17.59
新北市,汐止區,北峰里,1722,756,966,13,1735,4527,0,38.33,16.7
新北市,汐止區,北山里,2414,1236,1178,16,2430,5282,0,46.01,23.4
新北市,汐止區,白雲里,1603,806,797,14,1617,3974,0,40.69,20.28
新北市,汐止區,橫科里,1827,943,884,23,1850,4272,0,43.31,22.07
新北市,汐止區,東山里,216,101,115,2,218,542,0,40.22,18.63
新北市,汐止區,福山里,1546,817,729,11,1557,3388,0,45.96,24.11
新北市,汐止區,宜興里,1328,783,545,10,1338,2728,0,49.05,28.7
新北市,汐止區,中興里,2723,1289,1434,29,2752,7130,0,38.6,18.08
新北市,汐止區,湖光里,2472,1382,1090,28,2500,5589,0,44.73,24.73
新北市,汐止區,仁德里,733,375,358,14,747,1675,0,44.6,22.39
新北市,汐止區,厚德里,2443,1326,1117,18,2461,6767,0,36.37,19.6
新北市,汐止區,忠孝里,2936,1549,1387,21,2957,7500,0,39.43,20.65
新北市,汐止區,自強里,2146,1078,1068,20,2166,5118,0,42.32,21.06
新北市,汐止區,文化里,1728,870,858,12,1740,4130,0,42.13,21.07
新北市,汐止區,金龍里,1931,976,955,22,1953,4841,0,40.34,20.16
新北市,汐止區,福德里,1133,545,588,10,1143,2985,0,38.29,18.26
新北市,汐止區,興福里,1273,674,599,3,1276,2904,0,43.94,23.21
新北市,汐止區,康福里,1863,962,901,23,1886,4716,0,39.99,20.4
新北市,汐止區,忠山里,1629,985,644,20,1649,3115,0,52.94,31.62
新北市,汐止區,環河里,513,194,319,4,517,1145,0,45.15,16.94
新北市,汐止區,東勢里,2072,1164,908,20,2092,4238,0,49.36,27.47
新北市,汐止區,山光里,894,524,370,7,901,2598,0,34.68,20.17
新北市,汐止區,大同里,1088,575,513,5,1093,2552,0,42.83,22.53
新北市,汐止區,崇德里,1922,969,953,19,1941,4444,0,43.68,21.8
新北市,汐止區,湖興里,2745,1631,1114,19,2764,6020,0,45.91,27.09
新北市,汐止區,長青里,452,248,204,9,461,872,0,52.87,28.44
新北市,汐止區,福安里,2263,1140,1123,21,2284,5639,0,40.5,20.22
新北市,汐止區,秀山里,1671,889,782,18,1689,3952,0,42.74,22.49
新北市,汐止區,建成里,2115,1191,924,29,2144,4633,0,46.28,25.71
新北市,汐止區,城中里,1848,1036,812,14,1862,4091,0,45.51,25.32
新北市,汐止區,湖蓮里,1351,831,520,16,1367,2514,0,54.38,33.05
新北市,汐止區,保新里,1033,587,446,8,1041,2680,0,38.84,21.9
新北市,汐止區,合計,74973,39015,35958,711,75684,179909,205551,42.07,21.69
新北市,瑞芳區,龍潭里,303,139,164,3,306,728,0,42.03,19.09
新北市,瑞芳區,龍興里,784,385,399,7,791,1862,0,42.48,20.68
新北市,瑞芳區,龍鎮里,465,230,235,4,469,1203,0,38.99,19.12
新北市,瑞芳區,龍川里,592,279,313,3,595,1573,0,37.83,17.74
新北市,瑞芳區,龍山里,482,266,216,3,485,1281,0,37.86,20.77
新北市,瑞芳區,龍安里,217,112,105,5,222,598,0,37.12,18.73
新北市,瑞芳區,爪峯里,1294,554,740,14,1308,3539,0,36.96,15.65
新北市,瑞芳區,柑坪里,367,144,223,4,371,1041,0,35.64,13.83
新北市,瑞芳區,東和里,565,263,302,4,569,1589,0,35.81,16.55
新北市,瑞芳區,上天里,469,225,244,3,472,1272,0,37.11,17.69
新北市,瑞芳區,吉慶里,558,291,267,8,566,1680,0,33.69,17.32
新北市,瑞芳區,吉安里,978,476,502,13,991,2918,0,33.96,16.31
新北市,瑞芳區,傑魚里,663,280,383,7,670,1891,0,35.43,14.81
新北市,瑞芳區,猴硐里,142,53,89,0,142,434,0,32.72,12.21
新北市,瑞芳區,光復里,91,35,56,3,94,241,0,39.0,14.52
新北市,瑞芳區,弓橋里,116,37,79,3,119,264,0,45.08,14.02
新北市,瑞芳區,碩仁里,72,34,38,1,73,138,0,52.9,24.64
新北市,瑞芳區,基山里,180,77,103,3,183,417,0,43.88,18.47
新北市,瑞芳區,永慶里,128,60,68,0,128,408,0,31.37,14.71
新北市,瑞芳區,崇文里,114,46,68,2,116,296,0,39.19,15.54
新北市,瑞芳區,福住里,69,38,31,2,71,164,0,43.29,23.17
新北市,瑞芳區,頌德里,119,61,58,1,120,326,0,36.81,18.71
新北市,瑞芳區,新山里,107,53,54,2,109,339,0,32.15,15.63
新北市,瑞芳區,瓜山里,72,42,30,2,74,164,0,45.12,25.61
新北市,瑞芳區,銅山里,80,33,47,2,82,186,0,44.09,17.74
新北市,瑞芳區,石山里,110,63,47,0,110,321,0,34.27,19.63
新北市,瑞芳區,濓新里,79,35,44,1,80,286,0,27.97,12.24
新北市,瑞芳區,濓洞里,167,96,71,3,170,459,0,37.04,20.92
新北市,瑞芳區,海濱里,335,188,147,3,338,1241,0,27.24,15.15
新北市,瑞芳區,瑞濱里,590,284,306,6,596,1905,0,31.29,14.91
新北市,瑞芳區,深澳里,366,202,164,1,367,1290,0,28.45,15.66
新北市,瑞芳區,南雅里,119,46,73,1,120,264,0,45.45,17.42
新北市,瑞芳區,鼻頭里,265,92,173,5,270,853,0,31.65,10.79
新北市,瑞芳區,新峰里,907,444,463,11,918,3060,0,30.0,14.51
新北市,瑞芳區,合計,11965,5663,6302,130,12095,34231,38764,35.33,16.54
新北市,土城區,埤塘里,1287,584,703,10,1297,5065,0,25.61,11.53
新北市,土城區,土城里,741,351,390,12,753,1838,0,40.97,19.1
新北市,土城區,員林里,2579,1281,1298,24,2603,6368,0,40.88,20.12
新北市,土城區,員仁里,1845,866,979,17,1862,4879,0,38.16,17.75
新北市,土城區,長風里,989,714,275,9,998,1844,0,54.12,38.72
新北市,土城區,日新里,1715,737,978,21,1736,4107,0,42.27,17.94
新北市,土城區,日和里,2372,1010,1362,21,2393,5788,0,41.34,17.45
新北市,土城區,貨饒里,1611,646,965,11,1622,3999,0,40.56,16.15
新北市,土城區,柑林里,1326,621,705,11,1337,3209,0,41.66,19.35
新北市,土城區,埤林里,3168,1514,1654,25,3193,7337,0,43.52,20.64
新北市,土城區,瑞興里,1075,405,670,10,1085,2741,0,39.58,14.78
新北市,土城區,清水里,2809,1269,1540,19,2828,7167,0,39.46,17.71
新北市,土城區,清和里,1971,830,1141,30,2001,5572,0,35.91,14.9
新北市,土城區,永豐里,1492,749,743,13,1505,3780,0,39.81,19.81
新北市,土城區,清化里,576,233,343,7,583,1455,0,40.07,16.01
新北市,土城區,清溪里,2426,1172,1254,29,2455,6034,0,40.69,19.42
新北市,土城區,峯廷里,2368,1027,1341,27,2395,6492,0,36.89,15.82
新北市,土城區,平和里,2482,1053,1429,16,2498,6188,0,40.37,17.02
新北市,土城區,廷寮里,1742,725,1017,11,1753,4348,0,40.32,16.67
新北市,土城區,大安里,1852,862,990,20,1872,4345,0,43.08,19.84
新北市,土城區,永寧里,2674,1260,1414,34,2708,7273,0,37.23,17.32
新北市,土城區,沛陂里,1725,749,976,30,1755,4244,0,41.35,17.65
新北市,土城區,頂埔里,1719,808,911,24,1743,4447,0,39.19,18.17
新北市,土城區,頂福里,1798,851,947,18,1816,4672,0,38.87,18.21
新北市,土城區,頂新里,1152,713,439,10,1162,2561,0,45.37,27.84
新北市,土城區,祖田里,570,203,367,4,574,1476,0,38.89,13.75
新北市,土城區,樂利里,1836,841,995,21,1857,4491,0,41.35,18.73
新北市,土城區,廣福里,2212,1071,1141,13,2225,4980,0,44.68,21.51
新北市,土城區,學府里,1270,580,690,16,1286,3076,0,41.81,18.86
新北市,土城區,延壽里,1527,684,843,7,1534,3907,0,39.26,17.51
新北市,土城區,安和里,1817,769,1048,14,1831,4353,0,42.06,17.67
新北市,土城區,青雲里,1168,531,637,11,1179,2751,0,42.86,19.3
新北市,土城區,員福里,1939,883,1056,15,1954,4879,0,40.05,18.1
新北市,土城區,延吉里,1437,584,853,12,1449,3854,0,37.6,15.15
新北市,土城區,復興里,1631,742,889,14,1645,3997,0,41.16,18.56
新北市,土城區,裕生里,1980,825,1155,13,1993,4880,0,40.84,16.91
新北市,土城區,員信里,1444,691,753,8,1452,3873,0,37.49,17.84
新北市,土城區,永富里,1814,831,983,16,1830,4972,0,36.81,16.71
新北市,土城區,學成里,1294,523,771,8,1302,2895,0,44.97,18.07
新北市,土城區,延和里,2356,1154,1202,23,2379,5897,0,40.34,19.57
新北市,土城區,中正里,1210,572,638,14,1224,2851,0,42.93,20.06
新北市,土城區,學士里,1882,904,978,10,1892,4214,0,44.9,21.45
新北市,土城區,明德里,2200,1094,1106,21,2221,5145,0,43.17,21.26
新北市,土城區,廣興里,1242,592,650,12,1254,3049,0,41.13,19.42
新北市,土城區,青山里,1078,463,615,4,1082,2621,0,41.28,17.67
新北市,土城區,金城里,1993,1064,929,17,2010,5390,0,37.29,19.74
新北市,土城區,延祿里,1295,561,734,14,1309,3708,0,35.3,15.13
新北市,土城區,合計,80689,37192,43497,746,81435,203012,238020,40.11,18.32
新北市,蘆洲區,正義里,4814,2022,2792,47,4861,11581,0,41.97,17.46
新北市,蘆洲區,中原里,2047,833,1214,18,2065,5216,0,39.59,15.97
新北市,蘆洲區,中路里,1450,565,885,17,1467,3615,0,40.58,15.63
新北市,蘆洲區,光華里,1916,715,1201,17,1933,4716,0,40.99,15.16
新北市,蘆洲區,保佑里,1278,531,747,13,1291,3348,0,38.56,15.86
新北市,蘆洲區,水湳里,3648,1437,2211,33,3681,9167,0,40.15,15.68
新北市,蘆洲區,樓厝里,2460,1044,1416,19,2479,5872,0,42.22,17.78
新北市,蘆洲區,鷺江里,1938,754,1184,17,1955,4812,0,40.63,15.67
新北市,蘆洲區,恆德里,2235,968,1267,24,2259,5571,0,40.55,17.38
新北市,蘆洲區,溪墘里,1233,442,791,10,1243,2798,0,44.42,15.8
新北市,蘆洲區,樹德里,1296,502,794,15,1311,2888,0,45.39,17.38
新北市,蘆洲區,保和里,942,374,568,10,952,2322,0,41.0,16.11
新北市,蘆洲區,仁復里,734,283,451,5,739,1885,0,39.2,15.01
新北市,蘆洲區,得勝里,1180,458,722,9,1189,2972,0,40.01,15.41
新北市,蘆洲區,南港里,1916,709,1207,22,1938,5162,0,37.54,13.73
新北市,蘆洲區,永樂里,2142,852,1290,14,2156,5439,0,39.64,15.66
新北市,蘆洲區,永康里,2253,841,1412,19,2272,5948,0,38.2,14.14
新北市,蘆洲區,信義里,1398,501,897,13,1411,3564,0,39.59,14.06
新北市,蘆洲區,玉清里,2203,932,1271,13,2216,5243,0,42.27,17.78
新北市,蘆洲區,復興里,1353,455,898,17,1370,3166,0,43.27,14.37
新北市,蘆洲區,水河里,3221,1190,2031,33,3254,8441,0,38.55,14.1
新北市,蘆洲區,仁愛里,1883,702,1181,22,1905,4663,0,40.85,15.05
新北市,蘆洲區,忠義里,1018,377,641,15,1033,2855,0,36.18,13.2
新北市,蘆洲區,九芎里,1857,744,1113,15,1872,4834,0,38.73,15.39
新北市,蘆洲區,中華里,1259,458,801,7,1266,2975,0,42.55,15.39
